Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Market Cap Category,Yearly_NetIncome,Profitable,Avg_Volume_1_6,Volume_Category,Avg Monthly Volume,Avg Quarterly Income,Volume to Income Ratio,Avg Monthly Income,Market Cap to Avg Monthly Income Ratio,in_index
AXON,16105547000,NASDAQ,74760000,12420000,45139000,29175000,12131000,50962000,54871000,-13508000,48524000.0,5591577.0,9316809.0,17184807.0,12556576.0,17784184.0,42334688.0,11828929.0,17738054.0,17790326.0,13041637.0,10759169.0,13913475.0,9549892.0,8528907.0,7691431.0,5385528.0,9858125.0,10683173.0,7888319.0,9037170.0,7428837.0,13142790.0,12365133.0,12606206.0,0,14.6B-50B,98865000,Profitable,17461440.166666668,Good Volume,17461440.166666668,24716250.0,1.4154760297024374,9988083.333333334,1612.4762341790633,1
AXP,111278957000,NYSE,736459000,2174000000,1816000000,1572000000,1879000000,1964000000,2099000000,1719000000,1826000000.0,37612394.0,59824430.0,53848022.0,61314390.0,63737208.0,65407276.0,60871010.0,90830651.0,56741203.0,80777285.0,53953591.0,59588876.0,75510462.0,66252580.0,54976973.0,78378421.0,76144920.0,68020551.0,67036471.0,102429917.0,78105887.0,94753520.0,83511760.0,82442869.0,0,100B-500B,7441000000,Profitable,56957286.666666664,Good Volume,56957286.666666664,1860250000.0,32.66043923206548,627041666.6666666,177.46660695062795,1
AZO,45583565000,NYSE,17857000,647723000,476544000,539318000,810043000,592571000,471755000,555235000,785771000.0,1561654.0,2892751.0,2943219.0,2969835.0,4844403.0,4004508.0,2598990.0,3537878.0,3117754.0,2918434.0,3224353.0,2705822.0,3618030.0,3584242.0,3009928.0,3057002.0,3743451.0,4869154.0,3568826.0,4685387.0,3647170.0,3421659.0,3538816.0,3083841.0,0,14.6B-50B,2473628000,Profitable,3202728.3333333335,Good Volume,3202728.3333333335,618407000.0,193.0875602416065,203290000.0,224.22925377539477,1
BA,111538446000,NYSE,603204000,-149000000,-414000000,-634000000,-3275000000,193000000,-1219000000,-4143000000,-109000000.0,79660075.0,87454224.0,103509380.0,125794651.0,130186700.0,96888132.0,110140628.0,138822143.0,104444636.0,148282768.0,141672627.0,162175392.0,167075874.0,151412882.0,144164383.0,183908992.0,239347869.0,229167552.0,182224994.0,243121678.0,167196677.0,218960776.0,212733198.0,222341554.0,0,100B-500B,-4472000000,Not Profitable,103915527.0,Good Volume,103915527.0,-1118000000.0,-10.758738682045081,-406250000.0,-274.5561747692308,1
BAC,212644872000,NYSE,7946370000,7408000000,8161000000,7132000000,7082000000,6247000000,7067000000,7013000000,7691000000.0,725773952.0,777451878.0,809878670.0,969011143.0,968715554.0,1045809816.0,1025895355.0,2061226932.0,616793033.0,809281312.0,893060314.0,700367359.0,981004754.0,859146085.0,819301541.0,814269073.0,996449647.0,1107614816.0,1027651766.0,1307316332.0,941500631.0,1222661378.0,1060458023.0,894160678.0,0,100B-500B,29783000000,Profitable,882773502.1666666,Good Volume,882773502.1666666,7445750000.0,8.43449648378124,2408375000.0,88.29392100482691,1
BALL,13887801000,NYSE,315059000,173000000,177000000,55000000,392000000,-174000000,446000000,297000000,179000000.0,29189327.0,36540755.0,38416230.0,26384665.0,51172665.0,40577208.0,28812475.0,37050087.0,39922323.0,31368064.0,33538697.0,48177638.0,42411172.0,57129669.0,69230883.0,35446308.0,46605038.0,54557980.0,34737388.0,41209936.0,30451900.0,42245273.0,40098926.0,36219228.0,0,0-14.6B,797000000,Profitable,37046808.333333336,Good Volume,37046808.333333336,199250000.0,5.378331061807618,64375000.0,215.73283106796117,1
BAX,16123935000,NYSE,506405000,-141000000,44000000,181000000,-2937000000,252000000,71000000,238000000,450000000.0,104292382.0,78464432.0,78436943.0,113226345.0,97692787.0,115673941.0,127949785.0,135047875.0,139859524.0,128056115.0,104880936.0,94361353.0,88276268.0,64723178.0,72055207.0,56848072.0,64780184.0,61758279.0,72352401.0,78416120.0,68906960.0,50626006.0,51907844.0,44161413.0,0,14.6B-50B,-2853000000,Not Profitable,97964471.66666667,Good Volume,97964471.66666667,-713250000.0,-7.280700726145906,-76750000.0,-210.08384364820847,1
BBWI,6866906000,NYSE,227381000,99000000,81000000,434000000,91000000,120000000,155000000,594000000,88000000.0,36295710.0,61772520.0,86976680.0,77642539.0,83750702.0,83434642.0,63509589.0,76108137.0,60946654.0,56546012.0,68857998.0,109463785.0,68066447.0,67367308.0,94986609.0,101415246.0,121458817.0,149207686.0,80836317.0,103213585.0,95014695.0,82900336.0,54354022.0,61823396.0,0,0-14.6B,705000000,Profitable,71645465.5,Good Volume,71645465.5,176250000.0,2.46003007685113,69250000.0,99.16109747292418,1
BBY,15123664000,NYSE,217638000,274000000,244000000,495000000,277000000,306000000,341000000,626000000,499000000.0,25684999.0,41068752.0,55491384.0,39040977.0,50968308.0,57522391.0,36860607.0,66759586.0,38868860.0,43088410.0,57001800.0,82578734.0,52986454.0,53858736.0,67595151.0,58788990.0,73575329.0,97901039.0,44586557.0,89626208.0,46693736.0,65023494.0,72871847.0,72928774.0,0,14.6B-50B,1290000000,Profitable,44962801.833333336,Good Volume,44962801.833333336,322500000.0,7.172595720245206,127583333.33333333,118.53949575440889,1
BDX,75051196000,NYSE,290109000,407000000,460000000,509000000,288000000,360000000,454000000,677000000,265000000.0,12084613.0,24178509.0,28380441.0,25888761.0,24037972.0,26459724.0,19414921.0,22298870.0,24244034.0,22202325.0,25223919.0,40882918.0,25512334.0,24310229.0,19756588.0,16321385.0,23442627.0,25818006.0,22770259.0,28914895.0,27701502.0,29123503.0,28706580.0,32397476.0,0,50B-100B,1664000000,Profitable,23505003.333333332,Good Volume,23505003.333333332,416000000.0,17.698359540755934,142500000.0,526.6750596491228,1
BEN,11301851000,NYSE,498978000,227500000,194200000,165600000,232700000,256400000,349600000,453200000,665700000.0,42571989.0,48692216.0,54307967.0,79074063.0,59812064.0,65076658.0,54771008.0,95939731.0,64494527.0,88845753.0,69328115.0,75298841.0,66767446.0,65541641.0,48709245.0,63121923.0,58365495.0,73590208.0,72595649.0,72790921.0,56509406.0,64398782.0,53598081.0,57926406.0,0,0-14.6B,820000000,Profitable,58255826.166666664,Good Volume,58255826.166666664,205000000.0,3.518961338107307,106037500.0,106.5835294117647,1
BF.B,26900000000,NYSE,482460000,231000000,207000000,100000000,227000000,249000000,151000000,259000000,236000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0,14.6B-50B,765000000,Profitable,,Bad Volume,,191250000.0,,69166666.66666667,388.91566265060237,1
BG,15391093000,NYSE,150642000,622000000,632000000,336000000,380000000,206000000,688000000,231000000,653000000.0,17108920.0,21507135.0,27290181.0,22603744.0,31342683.0,26657426.0,20684472.0,76716134.0,21410312.0,19820369.0,23864090.0,26625259.0,27506318.0,23259183.0,29738785.0,29760743.0,36437319.0,32016746.0,37163383.0,46192882.0,29162143.0,20318898.0,17765641.0,21472280.0,0,14.6B-50B,1970000000,Profitable,24418348.166666668,Good Volume,24418348.166666668,492500000.0,20.169259469905857,156166666.66666666,98.55555816435432,1
BIIB,37981282000,NASDAQ,144823000,591600000,387900000,550400000,1134700000,1058000000,303800000,368200000,329200000.0,11878739.0,16166057.0,18354823.0,28761850.0,23456234.0,21337604.0,17344088.0,19959286.0,17527706.0,24120700.0,23482533.0,27708443.0,35183916.0,44139348.0,17163818.0,18745104.0,24800028.0,25691619.0,19977931.0,23828274.0,21682174.0,39097677.0,36743439.0,25754352.0,0,14.6B-50B,2664600000,Profitable,19992551.166666668,Good Volume,19992551.166666668,666150000.0,33.31990972271031,196825000.0,192.9698056649308,1
BIO,10075837000,NYSE,24004000,-1162251000,68962000,827700000,-162800000,-925114000,-3367347000,-1572200000,3929600000.0,2402408.0,3408003.0,3790782.0,4429190.0,4567986.0,5941770.0,2358189.0,4042627.0,3486333.0,3082069.0,3262551.0,5777531.0,6034602.0,3494353.0,2666649.0,3525991.0,3345647.0,5197834.0,4952388.0,4439137.0,5482622.0,4015212.0,2748937.0,2134067.0,0,0-14.6B,-428389000,Not Profitable,4090023.1666666665,Good Volume,4090023.1666666665,-107097250.0,-26.18499838163101,-98477083.33333333,-102.31656603693753,1
BK,32070244000,NYSE,778782000,1067000000,976000000,543000000,388000000,869000000,773000000,863000000,947000000.0,64804902.0,95608058.0,78183408.0,103484787.0,102247194.0,97699339.0,111465224.0,153750882.0,90175648.0,131186790.0,87226671.0,93213974.0,133213284.0,96719622.0,60108494.0,62725041.0,101478873.0,107682843.0,104115795.0,149846786.0,108611093.0,106502392.0,89172995.0,73726786.0,0,14.6B-50B,2974000000,Profitable,90337948.0,Good Volume,90337948.0,743500000.0,8.230206867218193,267750000.0,119.77682166199813,1
BKNG,105294848000,NASDAQ,35692200,1290000000,266000000,1235000000,1666000000,857000000,-700000000,618000000,769000000.0,2922585.0,5150629.0,6814015.0,5835096.0,6665953.0,8128936.0,4890087.0,8014375.0,6524538.0,6036797.0,6442774.0,8227076.0,7620900.0,9154401.0,8505061.0,7602498.0,9336413.0,10118676.0,7112190.0,12086626.0,10135275.0,7170392.0,7848034.0,8945272.0,0,100B-500B,4457000000,Profitable,5919535.666666667,Good Volume,5919535.666666667,1114250000.0,188.2326693754752,250041666.66666666,421.10920713214466,1
BKR,35430248000,NASDAQ,1009650000,410000000,576000000,182000000,-17000000,-839000000,72000000,293000000,8000000.0,76423795.0,149497864.0,120580656.0,172389182.0,145725870.0,157764657.0,117191617.0,178137861.0,116905610.0,126886555.0,180263018.0,158958793.0,185197772.0,232094541.0,198335822.0,196886263.0,221270003.0,209931789.0,233873645.0,349553044.0,161694289.0,201193635.0,150194611.0,188344312.0,0,14.6B-50B,1151000000,Profitable,137063670.66666666,Good Volume,137063670.66666666,287750000.0,2.0993892736157376,28541666.666666668,1241.3517547445256,1
BLK,93711524000,NYSE,149303000,1366000000,1157000000,1259000000,1406000000,1077000000,1436000000,1643000000,1681000000.0,8523976.0,12437410.0,10652913.0,12162974.0,12596929.0,15050493.0,10466472.0,17221302.0,13008133.0,15021641.0,15132198.0,18991895.0,19318039.0,17673411.0,14255078.0,12738760.0,18107195.0,26777731.0,17022693.0,20293152.0,16266137.0,16628302.0,10658387.0,10649987.0,0,50B-100B,5188000000,Profitable,11904115.833333334,Good Volume,11904115.833333334,1297000000.0,108.95391292885465,459375000.0,203.99787537414966,1
BMY,117971485000,NYSE,2089100000,2073000000,2262000000,2022000000,1606000000,1421000000,1278000000,2372000000,1546000000.0,139549838.0,234209651.0,258003379.0,183981919.0,171664615.0,194761316.0,134270584.0,186872352.0,155705191.0,164846175.0,187192603.0,199338785.0,185041818.0,227462986.0,200473741.0,192581427.0,277642621.0,332001818.0,300515185.0,351726314.0,304191329.0,261788074.0,304122692.0,272618069.0,0,100B-500B,7963000000,Profitable,197028453.0,Good Volume,197028453.0,1990750000.0,10.103870632329434,607500000.0,194.19174485596707,1
BR,20898898000,NYSE,117621000,324100000,198500000,57500000,50400000,248100000,176600000,47200000,67200000.0,6349129.0,9274464.0,14160757.0,6920136.0,10661364.0,16574427.0,9586748.0,15219959.0,10118117.0,9797028.0,11037814.0,15719185.0,12149040.0,11740372.0,11770343.0,8463591.0,9862957.0,10093800.0,8299098.0,11556883.0,14443146.0,14043150.0,11523495.0,11787682.0,0,14.6B-50B,630500000,Profitable,10656712.833333334,Good Volume,10656712.833333334,157625000.0,14.791146431849208,48733333.333333336,428.84195622435016,1
BRK.B,735530000000,NYSE,2184655908,35912000000,35504000000,18164000000,-2688000000,-43621000000,5580000000,39646000000,10344000000.0,38959646.0,70946549.0,64507427.0,55742700.0,78430880.0,68939490.0,54990843.0,109280750.0,65680257.0,66962775.0,79522228.0,81978234.0,84982994.0,92088984.0,84002366.0,73422800.0,100755598.0,96295737.0,81179094.0,128957649.0,102491859.0,108132799.0,101960665.0,87108719.0,0,500B-1T,86892000000,Profitable,62921115.333333336,Good Volume,62921115.333333336,21723000000.0,345.24181405430267,4118375000.0,178.5971408625975,1
BRO,19770661000,NYSE,283613000,190400000,235500000,145200000,161100000,145200000,220300000,101700000,146400000.0,16327693.0,21057695.0,21835214.0,23631449.0,25026113.0,22850125.0,32474517.0,27427497.0,18070733.0,26798760.0,21499712.0,23943350.0,37173188.0,32632299.0,20257900.0,23732136.0,28286627.0,54865301.0,31794224.0,43666183.0,32987329.0,40943308.0,26212532.0,28638963.0,0,14.6B-50B,732200000,Profitable,21788048.166666668,Good Volume,21788048.166666668,183050000.0,8.401395049238348,56075000.0,352.57531876950515,1
BSX,72508178000,NYSE,1464220000,270000000,314000000,194000000,188000000,260000000,110000000,95000000,419000000.0,121028276.0,162947394.0,176699369.0,133116617.0,151071011.0,202861595.0,203347070.0,189596747.0,148229619.0,142410811.0,122947504.0,126537928.0,175609564.0,142314286.0,129740059.0,156192095.0,186741288.0,184476554.0,176881990.0,185774178.0,188564818.0,193046711.0,171448450.0,190012593.0,0,50B-100B,966000000,Profitable,157954043.66666666,Good Volume,157954043.66666666,241500000.0,1.5289257203800488,77083333.33333333,940.6466335135136,1
BWA,9226235000,NYSE,235063000,204000000,217000000,255000000,273000000,216000000,200000000,129000000,96000000.0,21383019.0,38633504.0,48360445.0,45368002.0,63444418.0,57244692.0,35139827.0,46368723.0,48106877.0,33056745.0,35688085.0,44185360.0,42433822.0,40092770.0,38425012.0,34231177.0,43294704.0,50251387.0,39222946.0,52734933.0,39923948.0,37815874.0,32775056.0,43619417.0,0,0-14.6B,949000000,Profitable,45739013.333333336,Good Volume,45739013.333333336,237250000.0,5.187037994698034,66250000.0,139.26392452830189,1
BX,126294499000,NYSE,709750000,601274000,85812000,557854000,2296000,-29393000,1216874000,1398478000,1401895000.0,42852960.0,248220594.0,68480494.0,86806646.0,72128246.0,87104613.0,84593608.0,152362597.0,73856894.0,94655187.0,151895415.0,99986333.0,92721799.0,86172577.0,74940226.0,85219126.0,112968859.0,115880275.0,81789684.0,104797115.0,98928429.0,109996660.0,90912627.0,76466935.0,0,100B-500B,1247236000,Profitable,100932258.83333333,Good Volume,100932258.83333333,311809000.0,3.089289822740237,218128750.0,578.9906144880031,1
BXP,8696594000,NYSE,156865000,104299000,77890000,121803000,360977000,222989000,143047000,184543000,108297000.0,23676678.0,28740390.0,31563864.0,33924995.0,39798821.0,34205482.0,33011909.0,58528688.0,22864092.0,26807513.0,37541699.0,34433347.0,34189370.0,34189039.0,23573210.0,26748484.0,23409692.0,20624880.0,12385629.0,16188650.0,20143092.0,21411648.0,17616291.0,13525357.0,0,0-14.6B,664969000,Profitable,31985038.333333332,Good Volume,31985038.333333332,166242250.0,5.197500414646994,55160208.333333336,157.66064456186336,1
C,79781749000,NYSE,1925700000,2915000000,4606000000,2513000000,3479000000,4547000000,4306000000,3173000000,4644000000.0,259735000.0,318533469.0,355113457.0,365183167.0,303743082.0,323968789.0,305696947.0,590207015.0,291943168.0,381928528.0,381564150.0,353026353.0,392858515.0,402370597.0,335509178.0,437718364.0,470679364.0,577097464.0,481162048.0,741869854.0,456510993.0,563747923.0,516622537.0,440876035.0,0,50B-100B,13513000000,Profitable,321046160.6666667,Good Volume,321046160.6666667,3378250000.0,10.522630119559484,1257625000.0,63.43842480866713,1
CAG,13177577000,NYSE,477968000,319700000,37500000,341700000,381900000,-77500000,158900000,218400000,275500000.0,86417251.0,75912490.0,80157079.0,92897528.0,82385332.0,95676937.0,86692638.0,105446266.0,72390021.0,97320895.0,78208289.0,73602313.0,82190379.0,68541267.0,56103570.0,94479174.0,79949350.0,92040893.0,94986949.0,137657562.0,61669809.0,106370442.0,82139144.0,80309129.0,0,0-14.6B,1080800000,Profitable,85574436.16666667,Good Volume,85574436.16666667,270200000.0,3.1574850165971586,69004166.66666667,190.96784493689992,1
CAH,22965121000,NYSE,246354000,-64000000,345000000,-130000000,110000000,138000000,-1391000000,49000000,271000000.0,26524524.0,37865238.0,58075745.0,38077275.0,56976791.0,47913377.0,36319621.0,56631887.0,53675157.0,50515352.0,59035877.0,70337478.0,63614701.0,65345457.0,71752056.0,42942634.0,46141736.0,57636735.0,57670154.0,60482870.0,54611943.0,69475723.0,62485891.0,71473715.0,0,14.6B-50B,261000000,Profitable,44238825.0,Good Volume,44238825.0,65250000.0,1.4749487582457264,-28000000.0,-820.1828928571429,1
CARR,44025729000,NYSE,837628000,199000000,373000000,270000000,1312000000,573000000,1379000000,324000000,469000000.0,58827920.0,95106372.0,99333762.0,111564649.0,116117268.0,126561069.0,129618400.0,119567381.0,83100859.0,72534613.0,69914136.0,79898331.0,113279238.0,87903334.0,99357861.0,77650022.0,105508649.0,124810142.0,92589077.0,112269091.0,107464237.0,93150886.0,70600778.0,75705365.0,0,14.6B-50B,2154000000,Profitable,101251840.0,Good Volume,101251840.0,538500000.0,5.318421867691491,204125000.0,215.6802400489896,1
CAT,138349740000,NYSE,516346000,2922000000,1943000000,1454000000,2041000000,1673000000,1537000000,2120000000,1426000000.0,28932349.0,41502924.0,67916647.0,50225250.0,71077880.0,64137163.0,62970066.0,76612772.0,60488115.0,70851843.0,60975646.0,69079143.0,69681381.0,59331668.0,59525034.0,54589685.0,71114825.0,61612146.0,67025577.0,92996282.0,67496779.0,89456149.0,57743751.0,70721968.0,0,100B-500B,8360000000,Profitable,53965368.833333336,Good Volume,53965368.833333336,2090000000.0,38.72854101034233,629833333.3333334,219.6608732468907,1
CB,86640443000,NYSE,410735000,1793000000,1892000000,1312000000,812000000,1190000000,1953000000,2141000000,1833000000.0,19489130.0,33463259.0,33085121.0,38444221.0,43222567.0,37106589.0,29691306.0,46992431.0,39069677.0,31949257.0,34587528.0,35976616.0,33700724.0,34848640.0,30729136.0,38141138.0,40938919.0,38786084.0,30577068.0,42533690.0,45900779.0,38058007.0,35362994.0,37687179.0,0,50B-100B,5809000000,Profitable,34135147.833333336,Good Volume,34135147.833333336,1452250000.0,42.544125107958735,538583333.3333334,160.86729320748876,1
CBOE,17102196000,BATS,105517000,167800000,173400000,159700000,150200000,-184500000,109600000,165900000,120400000.0,9977591.0,13477080.0,15510525.0,10281234.0,13927804.0,14666527.0,10417502.0,16966197.0,13712700.0,12991634.0,13672122.0,20273301.0,13511849.0,11513127.0,15004275.0,11966887.0,11723957.0,14695397.0,13827395.0,14854620.0,12883609.0,11525764.0,10568300.0,13504145.0,0,14.6B-50B,651100000,Profitable,12973460.166666666,Good Volume,12973460.166666666,162775000.0,12.546768395545362,35937500.0,475.88719304347825,1
CBRE,22137926000,NYSE,309838000,201403000,116892000,81112000,446639000,487322000,392297000,691992000,435743000.0,16267845.0,39350584.0,28353651.0,32390255.0,38007737.0,44084418.0,33887092.0,46356545.0,27147304.0,25570444.0,30406425.0,35040665.0,37213317.0,38284045.0,31718249.0,32011448.0,49932309.0,49971453.0,37359179.0,48772766.0,30957161.0,27957206.0,32489950.0,29892982.0,0,14.6B-50B,846046000,Profitable,33075748.333333332,Good Volume,33075748.333333332,211511500.0,6.394760834083422,118891666.66666667,186.20250367982055,1
CCI,41000014000,NYSE,433679000,455000000,418000000,414000000,419000000,421000000,421000000,353000000,351000000.0,46795859.0,68192961.0,63735643.0,64853185.0,68941375.0,54875545.0,37483455.0,50926566.0,33106439.0,41607544.0,45865886.0,49573335.0,62611601.0,37049032.0,26732906.0,27589579.0,42880138.0,34215513.0,30509114.0,42016932.0,41896849.0,40198212.0,32586825.0,29878033.0,0,14.6B-50B,1706000000,Profitable,61232428.0,Good Volume,61232428.0,426500000.0,6.965263569166325,135500000.0,302.58312915129153,1
