Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,OldestDataDate,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
MSCI,40767013000,NYSE,79089000,246825000,238728000,214971000,216592000,210587000,228423000,193865000,169876000.0,,3986420.0,7188905.0,7223244.0,11277588.0,12059944.0,10399093.0,11022672.0,10463398.0,8425927.0,7962636.0,9516933.0,7932223.0,10083474.0,9111172.0,7021291.0,9795060.0,9857331.0,14690473.0,11451116.0,14281184.0,12113455.0,13247932.0,7072022.0,6018499.0
MSFT,2471435436000,NASDAQ,7429760000,20081000000,18299000000,16425000000,17556000000,16740000000,16728000000,18765000000,20505000000.0,1999-12-31,269523387.0,416768824.0,479669427.0,666956355.0,547748450.0,600453246.0,551356990.0,747751976.0,615540778.0,666168068.0,591366468.0,615328220.0,671366804.0,575416752.0,476959033.0,534986150.0,621501474.0,742766114.0,622644983.0,732627846.0,697204843.0,946705316.0,625743806.0,507120518.0
MSI,48990306000,NYSE,167020000,371000000,278000000,589000000,279000000,228000000,267000000,401000000,307000000.0,1999-12-31,6988714.0,12106183.0,16904829.0,13266637.0,21550335.0,17749535.0,13094678.0,15813915.0,14543281.0,11702877.0,11894480.0,18131227.0,15077181.0,15522338.0,16386827.0,12176978.0,16018272.0,23847288.0,13841101.0,22095055.0,22023756.0,17644058.0,15089291.0,15058867.0
MTB,20355303000,NYSE,165949000,867034000,701624000,765371000,646596000,217522000,362174000,457968000,495460000.0,1999-12-31,13691650.0,19957852.0,16702044.0,22682838.0,27560681.0,33934070.0,33181078.0,66834666.0,25184002.0,25906356.0,31316314.0,25592408.0,33214286.0,22005895.0,17838073.0,22184583.0,23126308.0,24895702.0,42148272.0,36567760.0,24752359.0,37094220.0,18796913.0,19386322.0
MTCH,10119586000,NASDAQ,278087000,137345000,120809000,84575000,128696000,-31858000,180533000,63193000,131210000.0,,49283630.0,79193163.0,107917476.0,75364337.0,120206326.0,132004209.0,77674713.0,94267020.0,91550825.0,75593381.0,108216455.0,95072535.0,81014717.0,71400745.0,87303213.0,46982889.0,61474315.0,86213406.0,62874041.0,77806676.0,51072877.0,50166613.0,59348688.0,56331367.0
MTD,23110437000,NYSE,21864800,213927000,188426000,265834000,220597000,212070000,174001000,174001000,203688000.0,1999-12-31,1807930.0,3189194.0,3196961.0,3207164.0,2811681.0,2821301.0,1673182.0,1798375.0,2034783.0,1785908.0,1872604.0,2499029.0,2150948.0,2306086.0,1882931.0,2611419.0,3040587.0,3375529.0,2531237.0,2598516.0,2581804.0,2493309.0,2154568.0,2044716.0
MU,75851907000,NASDAQ,1098030000,-1430000000,-1896000000,-2312000000,-195000000,1492000000,2626000000,2263000000,2306000000.0,1999-12-31,154230221.0,304147503.0,282797369.0,280230759.0,380417458.0,414574947.0,352504564.0,422910693.0,232078851.0,298584593.0,348920815.0,321073062.0,431947536.0,419820922.0,321070391.0,374910379.0,389302733.0,364730028.0,408922228.0,643941796.0,391800135.0,429882727.0,455796157.0,404511440.0
NCLH,6364343000,NYSE,425424000,86116000,-159321000,-482480000,-295394000,-509321000,-982714000,-1572721000,-845885000.0,,197823464.0,256791673.0,273741041.0,262826827.0,355928363.0,330997818.0,213917047.0,376435544.0,272884278.0,282730795.0,264320338.0,360652575.0,521351855.0,455023746.0,439070972.0,400848792.0,498900278.0,485091692.0,330524045.0,553966141.0,458338365.0,411543174.0,570747136.0,463450105.0
NDAQ,24713193000,NASDAQ,491316000,267000000,302000000,241000000,294000000,307000000,284000000,259000000,288000000.0,,36416486.0,42278607.0,56980261.0,77511383.0,98280665.0,46358361.0,56696198.0,61252979.0,37244608.0,55732633.0,42778648.0,42334758.0,43229099.0,39222937.0,19008757.0,18145440.0,21539638.0,20452553.0,17416993.0,17979884.0,17633102.0,25367836.0,14438792.0,14363181.0
NDSN,12800325000,NASDAQ,57014000,127891000,127563000,104261000,141249000,141811000,109634000,120409000,110460000.0,1999-12-31,2427681.0,4687912.0,4713920.0,3845751.0,5114000.0,5818987.0,3775494.0,5397773.0,5136735.0,6713108.0,5235133.0,5006957.0,4220839.0,4446317.0,4870491.0,4069896.0,4812644.0,5510913.0,3679818.0,5211179.0,19119250.0,3806044.0,4783265.0,2516078.0
NEE,110272315000,NYSE,2023710000,2795000000,2086000000,1522000000,1696000000,1380000000,-451000000,1204000000,447000000.0,1999-12-31,333930143.0,231750222.0,184810838.0,155228750.0,173384316.0,147222788.0,124474629.0,195326647.0,197323943.0,181023624.0,118100535.0,136849357.0,182546980.0,186716842.0,144154039.0,155807309.0,204861751.0,242165571.0,191216531.0,213213833.0,186890282.0,269772892.0,158830909.0,131664030.0
NEM,31831581000,NYSE,794000000,155000000,351000000,-1477000000,213000000,387000000,448000000,-46000000,3000000.0,,144290908.0,173311153.0,154884783.0,138968878.0,167573241.0,182380967.0,163415735.0,206817369.0,150536286.0,131114375.0,141047894.0,172125236.0,172404211.0,213367682.0,200804618.0,218934552.0,127782427.0,133828612.0,137587906.0,220150035.0,159332981.0,146964981.0,165066426.0,119521764.0
NFLX,159896306000,NASDAQ,443147000,1487610000,1305120000,55284000,1398242000,1440951000,1597447000,607429000,1449071000.0,2002-06-28,81996328.0,100318111.0,107345716.0,168815860.0,147280502.0,145460985.0,127949417.0,157586504.0,123378003.0,206417551.0,193080958.0,185681922.0,335299232.0,233874981.0,152260437.0,270098156.0,192596138.0,251505649.0,402229557.0,119130359.0,150981606.0,241496528.0,60004525.0,64371322.0
NI,10790089000,NYSE,413255000,58800000,333000000,244500000,65800000,67000000,426800000,165900000,63200000.0,1999-12-31,95372232.0,106779798.0,70188371.0,83385589.0,82373747.0,91546555.0,62764252.0,89938786.0,74050103.0,79489240.0,76976970.0,110150421.0,112845523.0,75733702.0,73403325.0,84057914.0,91801790.0,102509452.0,89879171.0,98507100.0,113702166.0,123209225.0,87447251.0,90761184.0
NKE,155295695000,NYSE,1224010000,1450000000,1031000000,1240000000,1331000000,1468000000,1439000000,1396000000,1337000000.0,,118201500.0,193191144.0,159465300.0,135391322.0,216118645.0,166400971.0,81720920.0,156972324.0,101180787.0,135012438.0,194181652.0,157348456.0,200875423.0,206231428.0,127662091.0,136292191.0,172755349.0,162588625.0,127955390.0,197997487.0,114912204.0,131160407.0,123482461.0,116774748.0
NOC,73996296000,NYSE,151300000,812000000,842000000,2080000000,915000000,946000000,955000000,2710000000,1063000000.0,,14913175.0,13869397.0,15380622.0,15693053.0,14280228.0,14358496.0,13859052.0,20528306.0,19262171.0,29612805.0,13173253.0,21342044.0,22887868.0,17938685.0,14459709.0,15276197.0,18069002.0,17682584.0,15156158.0,29308522.0,20134879.0,18463517.0,15018742.0,16474293.0
NOW,112532521000,NYSE,204000000,1044000000,150000000,150000000,80000000,20000000,75000000,26000000,63000000.0,2012-07-31,12714351.0,19059250.0,22979117.0,26248708.0,27703029.0,38333811.0,33782087.0,31089668.0,28470177.0,41807176.0,25725890.0,32465034.0,47891816.0,34357752.0,31222293.0,41148877.0,30669396.0,42312367.0,33156004.0,34423100.0,27480012.0,52180538.0,27403750.0,20555034.0
NRG,9517520000,NYSE,229117000,308000000,-1335000000,-1095000000,67000000,513000000,1736000000,-427000000,1618000000.0,2004-01-30,39773274.0,48687930.0,63449650.0,84133578.0,123037279.0,136660393.0,54585062.0,107662826.0,78770926.0,77722692.0,112514135.0,58381950.0,45291961.0,49221137.0,55763449.0,62940764.0,74022324.0,106258117.0,47378040.0,72133952.0,50300340.0,49160712.0,50788102.0,59863503.0
NSC,47116964000,NYSE,227015000,356000000,466000000,790000000,958000000,819000000,703000000,760000000,753000000.0,,15552048.0,24212768.0,25859109.0,23461251.0,23027460.0,32427289.0,33008231.0,37138388.0,36874645.0,27238676.0,24119144.0,25594685.0,34065522.0,29604918.0,25021600.0,24542222.0,23990957.0,27971841.0,31359128.0,32602824.0,28529380.0,25458793.0,27811045.0,21591090.0
NTAP,15857676000,NASDAQ,208791000,149000000,245000000,65000000,750000000,214000000,259000000,252000000,224000000.0,,19062946.0,35127929.0,47605792.0,48268086.0,51833374.0,39375984.0,48384316.0,44944621.0,35428410.0,35456735.0,40579766.0,31227481.0,38108188.0,30706992.0,26281874.0,28130703.0,42883424.0,42100245.0,36739225.0,43237031.0,38148156.0,41738236.0,34942908.0,34689590.0
NTRS,14252226000,NASDAQ,207004000,331800000,334600000,155700000,394800000,396200000,389300000,406400000,395700000.0,1999-12-31,21648779.0,24325384.0,20150738.0,37161334.0,29674468.0,26302146.0,25641835.0,32467247.0,17289747.0,25382643.0,18327842.0,17166264.0,26321936.0,23010770.0,17239349.0,19064051.0,22442935.0,14871567.0,16845020.0,23667450.0,18155254.0,22419091.0,13148841.0,12889289.0
NUE,37059580000,NYSE,248722000,1461354000,1136542000,1255733000,1694748000,2561233000,2095623000,2250418000,2127743000.0,1999-12-31,17885595.0,30246015.0,26959721.0,26210618.0,30859299.0,33614139.0,36674674.0,43012237.0,31760068.0,39978126.0,38157131.0,39425002.0,43034302.0,45499352.0,34968411.0,49329626.0,50431685.0,65537271.0,68779558.0,78017077.0,61666278.0,81746128.0,64471427.0,73610182.0
NVDA,1138546573000,NASDAQ,2470000000,6188000000,2043000000,1414000000,680000000,656000000,1618000000,3003000000,2464000000.0,,602175865.0,858010319.0,1363638357.0,870901174.0,1052802408.0,1169406527.0,742662535.0,1126657651.0,1039409020.0,945495814.0,894615121.0,1060101416.0,1255185787.0,1312616395.0,1206915173.0,1056635538.0,1055676405.0,1383046898.0,1109910745.0,1163311421.0,1064192509.0,1067591645.0,1105975362.0,1079213759.0
NVR,19312495000,NYSE,3264300,404027000,344352000,454768000,411393000,433314000,426100000,334581000,332081000.0,1999-12-31,344560.0,498901.0,420003.0,358382.0,507339.0,565566.0,456316.0,534179.0,517923.0,330674.0,391264.0,390353.0,399460.0,399482.0,371821.0,337755.0,473212.0,456184.0,469612.0,605341.0,557691.0,528792.0,454346.0,428696.0
NWS,12639746000,NASDAQ,191504000,-8000000,50000000,67000000,40000000,110000000,82000000,235000000,196000000.0,2013-07-31,21388738.0,28079471.0,20561513.0,12209619.0,17462433.0,16537767.0,14084415.0,23775861.0,16831997.0,17198741.0,17523690.0,25155712.0,24268440.0,14432991.0,11146378.0,10737344.0,17634479.0,18490462.0,9760617.0,12658575.0,11646103.0,10231275.0,15853403.0,17367041.0
NWSA,12634382000,NASDAQ,378868000,-8000000,50000000,67000000,40000000,110000000,82000000,235000000,196000000.0,,51476375.0,50745459.0,60673440.0,40742251.0,46727472.0,55980404.0,42103380.0,73102686.0,58162730.0,47950184.0,45267065.0,66857866.0,67113234.0,50512522.0,55730491.0,42304219.0,76819749.0,85498080.0,44358032.0,66226165.0,65686919.0,57187088.0,64998749.0,89884988.0
NXPI,51091198000,NASDAQ,257802000,698000000,615000000,722000000,738000000,670000000,657000000,602000000,519000000.0,,21990269.0,30922446.0,49476590.0,52805405.0,46776946.0,54312211.0,36394097.0,43783049.0,39558663.0,44792560.0,40164224.0,49342708.0,50686409.0,44204614.0,42988863.0,50203272.0,82630197.0,61470986.0,59877582.0,58055078.0,53443463.0,55086586.0,45304035.0,55346149.0
O,35963904000,NYSE,708788000,195415000,225016000,227265000,219567000,223207000,199369000,4041000,134996000.0,1999-12-31,63205947.0,117531258.0,127258296.0,89657466.0,105310929.0,72577461.0,69644991.0,94151978.0,59388508.0,68217366.0,89885852.0,80811699.0,84342755.0,109926802.0,76841629.0,57740835.0,94287099.0,93951445.0,63835617.0,96575454.0,71047211.0,73958784.0,98184305.0,92829947.0
ODFL,45064311000,NASDAQ,109268000,292362000,285038000,323929000,377401000,376078000,299751000,278806000,286634000.0,1999-12-31,6797151.0,12853438.0,15298910.0,19371980.0,20252114.0,17592299.0,14434185.0,16163218.0,17892650.0,14448457.0,16348704.0,18692995.0,22645885.0,18824807.0,17279138.0,17344514.0,18553230.0,21287399.0,27465122.0,17328127.0,16247166.0,25481412.0,13855034.0,12532813.0
OKE,40813883000,NYSE,582473000,468000000,1049000000,484921000,431751000,414378000,391171000,379373000,392018000.0,1999-12-31,61480766.0,170647817.0,51713932.0,51518629.0,67519323.0,90630632.0,36168085.0,65402166.0,44552495.0,48939273.0,48284301.0,54624908.0,51548697.0,59739409.0,52282332.0,51260806.0,67223481.0,59622396.0,48465948.0,74457381.0,52027793.0,58280134.0,50638515.0,50765184.0
OMC,15019347000,NYSE,197571000,366300000,227500000,429800000,364500000,348400000,173800000,416200000,355600000.0,,19198397.0,28313317.0,31590241.0,49162689.0,29865471.0,36760252.0,33764777.0,52033547.0,38753724.0,27735396.0,34668634.0,24497616.0,36660910.0,30436239.0,23484782.0,31019075.0,35121392.0,34779172.0,36385073.0,49901033.0,40737719.0,38110055.0,46057467.0,36653189.0
ON,39566893000,NASDAQ,431529000,576600000,461700000,604300000,311900000,455800000,530200000,425900000,309700000.0,2000-06-30,61821722.0,87301998.0,119709355.0,126497937.0,144711603.0,171409239.0,103203095.0,163674328.0,168586330.0,112796499.0,117147390.0,135433383.0,163169706.0,143729108.0,200465745.0,139365981.0,281428983.0,136067101.0,118932194.0,143581905.0,157985798.0,153479965.0,139616417.0,143734135.0
ORCL,297798009000,NYSE,2739380000,2420000000,3319000000,1896000000,1741000000,1548000000,3189000000,2319000000,-1247000000.0,1999-12-31,86406775.0,308556392.0,169726276.0,156305367.0,328838019.0,175632393.0,130403715.0,189784007.0,122639893.0,135703687.0,172464399.0,143314095.0,200168178.0,232828237.0,117139028.0,126255818.0,219813870.0,162434147.0,130738478.0,243349528.0,144657191.0,200185010.0,270997834.0,155741014.0
ORLY,56962171000,NASDAQ,60258000,627365000,516885000,528572000,585438000,576760000,481880000,518973000,558652000.0,,4592339.0,7555610.0,7745210.0,7912250.0,10665096.0,10108894.0,6581184.0,9092883.0,11268624.0,8445244.0,9053078.0,9654292.0,10641261.0,10582104.0,9692457.0,9198714.0,11957410.0,16081593.0,12127869.0,13723429.0,12218480.0,10311313.0,9133930.0,7662015.0
OTIS,32939600000,NYSE,411745000,376000000,331000000,297000000,324000000,321000000,311000000,281000000,331000000.0,,20950196.0,38950460.0,40352101.0,38831562.0,38317507.0,44857421.0,32475022.0,42539066.0,35111532.0,34653943.0,38984870.0,48746142.0,41788665.0,43091662.0,42828873.0,48183846.0,46248351.0,62176561.0,45470931.0,62825673.0,61773088.0,59615772.0,41734034.0,42170927.0
OXY,57831666000,NYSE,884682000,860000000,1263000000,1927000000,2746000000,3755000000,4876000000,1537000000,828000000.0,1999-12-31,142209033.0,190651124.0,194823941.0,177614411.0,230090801.0,263926893.0,190654169.0,374093070.0,273675014.0,205690624.0,244515758.0,324661780.0,391327997.0,528124284.0,625853423.0,436732588.0,672404561.0,624025411.0,498108498.0,1244015901.0,417171034.0,392363465.0,289060971.0,319873615.0
PANW,80703767000,NASDAQ,308595000,227700000,107800000,84200000,20000000,3300000,-73200000,-93500000,-103600000.0,2012-08-31,38103248.0,47173046.0,132196858.0,91390059.0,170859569.0,117312510.0,48858385.0,84114988.0,107109358.0,89861520.0,73802513.0,116293918.0,71436752.0,62173635.0,36027480.0,24113209.0,27615583.0,48683266.0,22779319.0,41298886.0,36146138.0,36322231.0,30743155.0,29129882.0
PARA,7870636000,NASDAQ,610399000,-299000000,-1118000000,21000000,231000000,419000000,433000000,2058000000,538000000.0,,129689426.0,267158440.0,233073906.0,220649567.0,255688464.0,508236610.0,173467277.0,237972848.0,245212722.0,221257700.0,257829117.0,327092692.0,187379680.0,246226824.0,218665297.0,164378627.0,198095166.0,234183604.0,158918967.0,296727504.0,302978245.0,323841047.0,329434378.0,254844203.0
PAYC,15653791000,NYSE,57949000,64516000,119296000,79951000,52153000,57355000,91930000,48687000,30379000.0,,5521281.0,9599336.0,15507350.0,8941431.0,10761411.0,15800655.0,7968266.0,11318649.0,11648870.0,9057421.0,8459822.0,10346066.0,7592403.0,6200481.0,9419053.0,7876311.0,7702237.0,11568108.0,8959901.0,8967931.0,10896556.0,14400087.0,7124052.0,7424264.0
PAYX,42889077000,NASDAQ,361232000,419200000,350400000,467400000,360300000,379200000,296400000,430700000,332100000.0,1999-12-31,19637162.0,34643505.0,31692009.0,46694401.0,44519140.0,52866887.0,37984368.0,52548263.0,28706733.0,33308711.0,36991639.0,30997945.0,36021054.0,38246396.0,31764282.0,30578052.0,41170755.0,39755817.0,41986370.0,40656075.0,36503625.0,43201541.0,38495758.0,25457126.0
PCAR,44485476000,NASDAQ,522805000,1221100000,733900000,921300000,769400000,720400000,600500000,518700000,380500000.0,1999-12-31,31089612.0,42715158.0,45197764.0,63079282.0,47090294.0,53937435.0,65622233.0,74282715.0,48009976.0,50711117.0,43939438.0,45171046.0,42910724.0,37003765.0,35000546.0,39352756.0,40579579.0,38921151.0,40194907.0,42413735.0,30910678.0,41679724.0,39445202.0,33581618.0
PCG,41045348000,NYSE,2501240000,410000000,572000000,517000000,459000000,360000000,478000000,476000000,-1088000000.0,,208169149.0,424943922.0,322008150.0,339954681.0,361649015.0,398603560.0,265958187.0,379898447.0,260471441.0,267551758.0,353471701.0,304233857.0,666025076.0,815574570.0,233313922.0,205208864.0,426790257.0,395349842.0,412686415.0,480367958.0,394815146.0,287748093.0,275371729.0,304879099.0
PEAK,9513269000,NYSE,547054000,51899000,118952000,6528000,353970000,68338000,71613000,28761000,54711000.0,1999-12-31,56902365.0,82040045.0,68164565.0,84601754.0,110109290.0,102323785.0,75377769.0,133365843.0,80188681.0,63008715.0,78336377.0,89010456.0,99771037.0,87324945.0,87316002.0,70373939.0,101640702.0,104250948.0,53497603.0,84885308.0,97538075.0,80293968.0,58214517.0,58362847.0
PEG,30390868000,NYSE,499111000,591000000,1287000000,788000000,114000000,131000000,-2000000,445000000,-1564000000.0,1999-12-31,38255617.0,54351825.0,50206874.0,40058300.0,61623831.0,47091118.0,45960919.0,67708506.0,44217589.0,42317407.0,49661303.0,81923862.0,65544411.0,61418958.0,52792353.0,53665553.0,60143050.0,59888338.0,61633070.0,59417333.0,47809992.0,39637213.0,36986202.0,35652944.0
PEP,221462462000,NASDAQ,1374860000,3092000000,2748000000,1932000000,518000000,2702000000,1429000000,4261000000,1322000000.0,,96699861.0,95827054.0,92398018.0,110384767.0,100945521.0,105313478.0,69800023.0,107273617.0,97119765.0,91592971.0,96726040.0,97986552.0,115067901.0,113607603.0,83513965.0,82181426.0,108848774.0,135292453.0,92933859.0,126934231.0,114603170.0,117463903.0,101538064.0,81106295.0
PFE,187841102000,NYSE,5645960000,2327000000,5543000000,4994000000,8608000000,9906000000,7864000000,3393000000,8146000000.0,,393469921.0,554713036.0,537148824.0,441688340.0,562663274.0,675659324.0,387231095.0,504077909.0,403993454.0,522768993.0,423161996.0,419224887.0,466833316.0,376258849.0,411876520.0,340232266.0,449240387.0,583021924.0,482012213.0,714463800.0,634315592.0,774270816.0,1063902734.0,1006946014.0
PFG,17210108000,NASDAQ,241715000,388800000,-140100000,-9500000,1385500000,3118700000,338700000,471800000,359900000.0,2001-11-30,13626050.0,19635149.0,19112542.0,23452714.0,25120064.0,31439636.0,32379277.0,63128787.0,23432119.0,33084353.0,32063940.0,33904815.0,44374234.0,39782385.0,35794428.0,26162761.0,33920261.0,45203766.0,28726399.0,43798479.0,37520900.0,26779575.0,37095643.0,32903213.0
PG,344270963000,NYSE,2356890000,3384000000,3397000000,3933000000,3939000000,3052000000,3355000000,4223000000,4112000000.0,1999-12-31,79908133.0,104378510.0,110241906.0,134099514.0,133145546.0,129793894.0,115320060.0,154931104.0,121961604.0,150059743.0,132273120.0,133882698.0,144770970.0,147862581.0,137612439.0,131173885.0,168593709.0,169264498.0,151748462.0,169876134.0,155490713.0,194128949.0,190111762.0,137582116.0
PGR,91889959000,NYSE,585100000,345400000,447900000,826400000,124100000,-542900000,313900000,962300000,118500000.0,,35827265.0,42966512.0,53112885.0,74895190.0,45096930.0,81145321.0,48553928.0,64095012.0,43591451.0,44560664.0,43264034.0,53262008.0,57862025.0,52782428.0,46607723.0,60490192.0,63181826.0,72261113.0,54354054.0,53798608.0,49830180.0,69421375.0,60106818.0,54234985.0
